Date,MTUM,QUAL,SIZE,USMV,VLUE
2021-06-29,167.554,129.434,125.692,71.382,98.661
2021-06-30,167.913,129.297,125.633,71.324,98.972
2021-07-01,168.203,130.076,126.177,71.76,99.311
2021-07-02,168.387,131.234,126.565,72.206,99.282
2021-07-06,166.586,130.913,126.041,72.196,97.935
2021-07-07,165.928,131.565,126.158,72.632,97.935
2021-07-08,163.982,130.484,124.808,72.157,96.861
2021-07-09,167.351,131.633,126.672,72.661,98.538
2021-07-12,169.162,132.032,126.75,72.68,98.99
2021-07-13,167.419,131.789,125.566,72.525,98.029
2021-07-14,166.199,131.915,125.022,72.787,98.001
2021-07-15,165.812,131.419,124.721,72.855,97.558
2021-07-16,163.962,130.679,124.022,72.942,96.334
2021-07-19,161.707,129.015,122.236,72.264,94.742
2021-07-20,165.444,130.699,124.74,72.855,96.598
2021-07-21,168.281,131.672,125.779,72.894,97.785
2021-07-22,167.719,131.964,125.711,73.126,97.172
2021-07-23,169.297,133.832,126.847,73.882,97.351
2021-07-26,169.965,133.9,126.876,73.746,97.945
2021-07-27,168.242,133.365,126.527,73.863,97.521
2021-07-28,169.404,133.404,126.925,73.688,97.624
2021-07-29,170.469,134.027,127.672,73.863,98.811
2021-07-30,169.462,133.667,127.216,73.853,98.284
2021-08-02,169.326,133.453,127.08,73.727,98.171
2021-08-03,171.282,134.445,127.905,74.182,99.339
2021-08-04,170.953,134.241,127.332,73.892,97.813
2021-08-05,173.034,135.117,128.167,74.144,98.284
2021-08-06,173.983,135.126,128.274,74.105,99.028
2021-08-09,175.474,134.99,128.274,74.182,98.811
2021-08-10,176.055,135.029,128.332,74.114,99.48
2021-08-11,175.929,135.194,128.856,74.221,100.168
2021-08-12,176.22,135.321,128.963,74.386,99.716
2021-08-13,175.377,135.856,129.012,74.696,99.65
2021-08-16,173.964,136.664,128.837,75.083,99.593
2021-08-17,171.824,135.516,127.856,75.161,98.764
2021-08-18,170.536,133.9,126.75,74.299,97.737
2021-08-19,168.861,134.474,126.459,74.628,96.937
2021-08-20,170.091,135.798,127.429,75.18,97.483
2021-08-23,173.373,136.644,128.517,75.335,98.312
2021-08-24,174.738,136.732,129.177,75.093,98.887
2021-08-25,176.171,136.956,129.895,75.083,99.358
2021-08-26,175.097,136.031,129.002,74.725,98.406
2021-08-27,177.517,137.403,130.303,75.054,99.414
2021-08-30,176.994,137.968,130.235,75.326,98.962
2021-08-31,176.442,137.452,130.186,75.238,99.037
2021-09-01,176.249,137.53,130.4,75.519,98.425
2021-09-02,177.052,137.598,131.186,75.849,99.235
2021-09-03,177.275,137.588,130.982,75.829,98.727
2021-09-07,177.304,136.508,129.905,75.016,98.029
2021-09-08,175.726,136.304,129.691,75.384,97.719
2021-09-09,176.404,135.788,129.39,74.88,97.379
2021-09-10,175.232,135.087,128.487,74.473,96.72
2021-09-13,175.629,134.951,128.565,74.269,97.775
2021-09-14,174.293,134.338,127.779,73.95,96.645
2021-09-15,176.626,135.185,128.866,74.308,97.898
2021-09-16,176.646,134.98,128.779,74.114,97.624
2021-09-17,175.271,133.54,127.915,73.533,97.031
2021-09-20,170.604,131.399,125.74,72.835,95.213
2021-09-21,170.614,131.292,125.672,72.797,94.723
2021-09-22,173.489,132.158,126.973,73.155,95.703
2021-09-23,177.062,133.521,128.604,73.659,97.021
2021-09-24,177.415,133.499,128.567,73.597,97.134
2021-09-27,177.871,132.669,128.284,72.877,98.169
2021-09-28,173.506,129.839,125.75,71.759,97.021
2021-09-29,172.197,130.015,125.818,72.206,97.096
2021-09-30,170.325,128.58,124.464,71.486,95.55
2021-10-01,172.051,129.888,125.76,71.885,96.413
2021-10-04,169.704,127.76,124.356,71.272,96.195
2021-10-05,172.08,129.263,125.458,71.71,96.916
2021-10-06,171.954,129.653,125.887,72.041,96.565
2021-10-07,173.933,130.903,127.154,72.683,97.656
2021-10-08,173.632,130.776,126.666,72.381,97.637
2021-10-11,172.216,129.995,126.023,72.002,96.964
2021-10-12,172.381,129.712,126.423,72.021,96.442
2021-10-13,173.128,130.678,127.095,72.459,96.413
2021-10-14,176.406,133.04,129.21,73.519,98.131
2021-10-15,178.414,133.782,129.581,73.636,98.643
2021-10-18,179.762,134.524,129.902,73.743,98.387
2021-10-19,180.635,135.676,130.692,74.336,98.966
2021-10-20,180.858,136.125,131.491,74.744,99.981
2021-10-21,181.266,136.837,131.92,75.095,99.63
2021-10-22,181.188,136.789,132.124,75.396,98.985
2021-10-25,184.195,137.53,132.534,75.493,99.155
2021-10-26,183.914,137.159,132.144,75.484,98.51
2021-10-27,181.663,136.154,130.497,74.696,96.935
2021-10-28,184.622,137.433,131.871,75.182,98.14
2021-10-29,184.952,138.497,131.851,75.425,97.922
2021-11-01,186.853,138.223,132.816,75.338,99.136
2021-11-02,186.824,139.014,133.089,75.737,99.383
2021-11-03,187.929,139.678,133.742,75.931,100.342
2021-11-04,187.221,141.249,133.703,76.028,100.199
2021-11-05,186.979,141.337,134.161,75.649,101.12
2021-11-08,187.493,141.513,134.736,75.717,101.49
2021-11-09,184.651,141.62,134.717,75.668,101.366
2021-11-10,182.721,140.254,133.43,75.649,101.015
2021-11-11,183.235,140.468,133.84,75.542,101.708
2021-11-12,184.05,141.962,134.873,76.019,102.125
2021-11-15,183.487,142.02,134.961,76.067,102.116
2021-11-16,184.438,142.596,135.448,76.291,101.765
2021-11-17,183.031,141.454,134.697,76.048,101.205
2021-11-18,182.983,141.63,134.171,75.873,100.645
2021-11-19,181.78,141.952,133.508,75.785,99.801
2021-11-22,182.245,140.869,132.875,75.493,100.92
2021-11-23,182.284,141.074,132.933,75.61,101.537
2021-11-24,183.118,141.62,133.294,75.795,101.385
2021-11-26,179.491,138.672,130.467,74.871,99.146
2021-11-29,182.245,140.4,131.501,75.484,99.44
2021-11-30,177.648,137.657,128.245,73.879,96.992
2021-12-01,173.846,135.734,126.013,73.373,96.404
2021-12-02,176.755,137.608,128.869,74.608,98.453
2021-12-03,172.924,136.349,127.66,74.501,98.396
2021-12-06,172.439,137.394,129.239,75.133,99.563
2021-12-07,178.269,140.634,131.764,75.912,101.195
2021-12-08,178.433,140.81,132.436,76.009,100.996
2021-12-09,175.495,139.668,130.974,75.737,100.503
2021-12-10,177.357,140.8,131.364,76.534,101.499
2021-12-13,174.571,139.76,130.615,76.866,100.286
2021-12-14,172.481,138.624,129.658,76.349,100.028
2021-12-15,176.273,141.404,131.212,77.432,101.146
2021-12-16,173.482,139.633,130.518,77.549,101.824
2021-12-17,171.576,138.037,129.99,76.7,100.821
2021-12-20,168.757,136.158,128.123,76.339,99.636
2021-12-21,172.626,138.722,130.811,76.895,101.757
2021-12-22,174.678,139.887,131.652,77.441,102.512
2021-12-23,176.185,140.836,132.649,77.734,103.381
2021-12-27,179.345,143.186,134.085,78.612,104.461
2021-12-28,177.887,142.824,133.988,78.729,104.547
2021-12-29,178.052,143.205,134.339,79.071,104.881
2021-12-30,177.313,142.824,134.437,79.032,104.709
2021-12-31,176.788,142.481,134.164,78.934,104.595
2022-01-03,177.167,142.099,134.017,78.446,106.162
2022-01-04,176.555,141.933,134.613,78.183,107.987
2022-01-05,170.633,138.517,131.935,77.246,107.213
2022-01-06,171.236,138.644,132.082,76.924,107.471
2022-01-07,169.661,137.342,131.671,76.641,107.824
2022-01-10,170.254,136.725,131.182,76.446,107.939
2022-01-11,172.169,137.998,132.639,76.71,108.789
2022-01-12,172.87,138.194,132.649,76.797,108.961
2022-01-13,168.047,136.216,131.446,76.017,109.248
2022-01-14,167.386,135.972,131.133,75.695,109.802
2022-01-18,163.039,133.544,128.895,74.914,107.662
2022-01-19,161.182,132.321,127.507,74.827,105.445
2022-01-20,159.403,130.598,126.012,74.124,103.83
2022-01-21,155.562,128.444,124.018,73.363,101.967
2022-01-24,156.389,129.306,125.034,73.695,102.369
2022-01-25,153.929,127.446,123.324,72.504,101.805
2022-01-26,154.094,127.142,122.18,71.636,100.897
2022-01-27,152.178,126.584,121.359,71.617,99.827
2022-01-28,156.155,130.001,123.676,73.334,101.375
2022-01-31,160.822,132.575,126.207,74.212,102.531
2022-02-01,162.68,133.329,127.097,74.319,102.951
2022-02-02,163.953,135.149,127.849,75.07,103.907
2022-02-03,160.113,131.019,125.591,74.192,102.598
2022-02-04,162.193,130.568,125.992,74.007,101.738
2022-02-07,161.795,130.03,126.051,73.851,102.12
2022-02-08,162.894,130.598,127.214,74.075,102.846
2022-02-09,166.861,133.104,129.589,74.953,104.432
2022-02-10,163.739,130.187,127.409,73.451,103.037
2022-02-11,159.004,127.485,125.689,72.709,101.92
2022-02-14,157.789,126.79,124.888,72.358,101.012
2022-02-15,161.484,129.051,126.999,72.865,102.646
2022-02-16,161.61,129.306,127.165,72.661,102.665
2022-02-17,156.126,126.438,124.604,71.773,101.021
2022-02-18,154.318,125.645,123.744,71.597,100.429
2022-02-22,152.46,124.02,122.424,71.06,99.168
2022-02-23,149.125,122.003,120.343,70.133,97.926
2022-02-24,153.345,124.314,122.034,70.855,98.26
2022-02-25,156.35,127.377,125.112,72.446,100.859
2022-02-28,156.515,127.133,124.721,71.938,100.324
2022-03-01,154.065,125.449,122.698,71.675,98.442
2022-03-02,157.478,127.828,125.269,72.7,101.404
2022-03-03,155.193,127.309,124.428,72.934,100.916
2022-03-04,152.723,126.134,123.637,73.422,99.722
2022-03-07,146.665,122.405,120.049,72.28,97.028
2022-03-08,145.917,121.504,119.238,70.924,96.368
2022-03-09,151.77,124.754,122.034,72.065,98.222
2022-03-10,151.031,123.942,121.652,71.958,97.572
2022-03-11,148.114,122.131,120.098,71.451,96.684
2022-03-14,146.413,120.937,119.267,71.373,96.063
2022-03-15,150.156,123.55,121.291,72.661,97.582
2022-03-16,155.387,126.222,123.773,73.383,99.407
2022-03-17,158.149,127.974,125.464,74.241,100.343
2022-03-18,161.231,129.903,126.745,74.719,100.735
2022-03-21,161.027,129.619,126.5,74.583,100.649
2022-03-22,163.953,130.931,127.654,74.953,101.509
2022-03-23,161.221,129.061,126.061,74.036,100.142
2022-03-24,163.966,131.115,127.573,74.769,101.661
2022-03-25,163.908,131.527,128.182,75.18,102.478
2022-03-28,165.984,132.46,128.594,75.787,102.19
2022-03-29,168.342,134.875,130.733,76.649,103.566
2022-03-30,166.374,133.942,129.585,76.57,102.661
2022-03-31,163.986,132.165,127.868,75.953,100.612
2022-04-01,164.249,132.342,128.427,76.453,100.496
2022-04-04,166.062,133.49,128.868,76.6,100.747
2022-04-05,162.446,131.723,127.269,76.394,99.217
2022-04-06,159.639,130.506,126.543,76.756,98.842
2022-04-07,160.897,131.154,126.955,77.295,99.198
2022-04-08,160.097,130.614,127.053,77.452,99.813
2022-04-11,156.696,128.386,125.827,76.512,99.592
2022-04-12,155.868,127.836,125.435,76.12,99.351
2022-04-13,158.031,129.308,127.053,76.658,100.112
2022-04-14,155.088,127.865,126.082,76.159,99.496
2022-04-18,155.215,127.522,125.543,75.621,99.775
2022-04-19,158.158,130.143,127.779,76.551,101.17
2022-04-20,157.778,130.084,128.398,76.844,101.805
2022-04-21,154.143,127.875,126.21,76.139,100.862
2022-04-22,149.339,124.478,122.874,74.279,98.101
2022-04-25,150.459,125.509,123.266,74.583,98.495
2022-04-26,144.846,122.329,120.294,73.085,96.35
2022-04-27,144.787,122.211,120.451,73.173,96.196
2022-04-28,148.715,125.666,122.599,74.406,97.937
2022-04-29,143.189,121.219,118.714,71.9,94.829
2022-05-02,145.099,122.289,119.126,71.684,95.58
2022-05-03,146.22,122.613,120.117,71.939,96.831
2022-05-04,151.025,126.491,123.345,73.545,99.707
2022-05-05,144.544,121.425,119.322,71.635,97.321
2022-05-06,142.916,120.08,118.204,71.234,96.956
2022-05-09,136.075,116.537,114.309,69.834,94.618
2022-05-10,136.894,116.703,113.985,69.814,94.377
2022-05-11,133.619,114.701,112.553,69.334,93.078
2022-05-12,133.775,115.201,113.043,69.55,93.357
2022-05-13,138.736,118.019,116.045,70.676,95.243
2022-05-16,136.952,117.616,115.467,70.686,95.205
2022-05-17,140.217,119.806,117.831,71.342,97.764
2022-05-18,133.746,114.288,113.514,68.688,93.973
2022-05-19,133.834,113.268,113.612,68.414,92.972
2022-05-20,133.551,113.857,113.485,68.864,92.934
2022-05-23,136.553,115.722,115.064,69.873,94.541
2022-05-24,134.184,114.652,114.191,70.225,94.194
2022-05-25,136.28,115.928,115.604,70.441,95.503
2022-05-26,140.402,118.883,117.821,71.332,97.302
2022-05-27,144.173,122.073,120.539,72.654,99.121
2022-05-31,142.332,121.013,119.332,71.929,98.534
2022-06-01,141.932,119.59,117.91,71.371,97.62
2022-06-02,142.585,122.417,120.804,72.223,98.591
2022-06-03,141.971,120.522,119.077,71.606,97.235
2022-06-06,142.107,120.787,119.362,71.616,97.533
2022-06-07,144.398,122.034,120.735,72.174,98.476
2022-06-08,143.053,120.679,119.205,71.283,96.725
2022-06-09,139.91,117.834,116.108,69.831,94.461
2022-06-10,137.721,114.268,112.632,68.78,91.913
2022-06-13,132.973,109.639,107.649,66.806,88.048
2022-06-14,132.308,109.343,107.048,66.413,88.145
2022-06-15,132.416,110.831,108.693,66.895,89.026
2022-06-16,129.026,106.949,104.36,65.539,85.684
2022-06-17,127.257,106.999,105.167,65.726,85.636
2022-06-21,131.517,109.284,107.147,67.219,87.602
2022-06-22,130.784,109.097,107.137,67.474,87.186
2022-06-23,131.224,110.673,108.584,68.564,87.418
2022-06-24,133.95,114.328,112.238,70.136,90.16
2022-06-27,135.025,113.835,111.982,70.057,90.315
2022-06-28,134.048,110.939,109.934,68.849,89.21
2022-06-29,133.627,110.732,109.234,69.134,88.426
2022-06-30,133.237,110.062,108.348,68.957,87.689
2022-07-01,134.663,110.643,109.805,69.792,88.261
2022-07-05,132.621,111.392,110.101,69.566,87.806
2022-07-06,133.002,112.003,109.914,70.008,87.68
2022-07-07,134.331,113.943,111.932,70.322,89.21
2022-07-08,134.546,113.805,111.489,70.204,89.143
2022-07-11,133.979,112.485,110.012,69.929,88.232
2022-07-12,132.65,111.392,109.343,69.291,88.271
2022-07-13,132.23,110.909,108.712,69.095,87.767
2022-07-14,131.673,110.87,107.669,68.918,86.895
2022-07-15,133.764,112.771,109.865,69.812,88.988
2022-07-18,132.494,111.944,109.431,68.928,88.552
2022-07-19,134.868,115.194,112.622,70.234,91.051
2022-07-20,134.448,116.376,113.902,70.067,91.148
2022-07-21,134.546,117.332,114.965,70.627,91.158
2022-07-22,134.37,115.923,113.666,70.421,90.315
2022-07-25,136.06,115.746,113.853,70.371,90.722
2022-07-26,135.796,114.16,112.454,70.244,90.053
2022-07-27,137.33,117.066,115.015,71.088,91.69
2022-07-28,138.493,118.928,116.718,72.09,92.485
2022-07-29,140.125,120.199,117.831,72.493,92.824
2022-08-01,139.109,119.893,117.713,72.257,92.959
2022-08-02,138.346,118.879,117.388,71.796,91.894
2022-08-03,138.649,120.415,118.983,72.591,92.988
2022-08-04,137.047,120.701,118.825,72.571,92.436
2022-08-05,137.526,120.494,119.229,72.699,92.291
2022-08-08,138.044,120.425,119.79,72.905,92.523
2022-08-09,138.845,119.263,118.638,72.866,91.826
2022-08-10,140.007,122.257,121.77,73.662,93.608
2022-08-11,140.291,121.853,121.967,73.357,94.432
2022-08-12,142.284,123.912,124.025,74.388,96.011
2022-08-15,142.323,124.375,124.33,74.919,96.001
2022-08-16,142.684,124.592,124.635,75.263,96.263
2022-08-17,142.724,123.528,123.001,74.771,95.129
2022-08-18,143.691,124.119,123.237,74.968,95.885
2022-08-19,143.554,122.188,121.159,74.506,95.013
2022-08-22,142.108,119.726,118.372,73.436,92.824
2022-08-23,142.372,119.351,118.254,72.925,92.785
2022-08-24,143.026,119.716,119.003,73.023,93.095
2022-08-25,144.277,121.814,120.824,73.622,94.771
2022-08-26,141.17,117.293,116.866,71.688,91.777
2022-08-29,140.857,116.16,116.088,71.275,91.332
2022-08-30,138.649,114.978,114.847,70.656,90.412
2022-08-31,137.33,114.022,114.079,70.204,89.511
2022-09-01,137.868,114.259,113.685,70.892,89.646
2022-09-02,137.125,113.106,112.848,69.988,89.036
2022-09-06,136.783,112.998,112.494,69.841,88.29
2022-09-07,138.083,115.007,115.034,71.246,89.482
2022-09-08,138.913,115.884,116.206,71.55,90.14
2022-09-09,140.721,117.903,118.244,72.287,91.593
2022-09-12,141.883,118.622,119.288,72.709,92.543
2022-09-13,137.467,113.234,114.631,70.332,88.6
2022-09-14,138.542,113.362,114.64,70.332,88.455
2022-09-15,137.399,111.766,113.744,69.517,88.184
2022-09-16,136.598,110.919,112.238,69.321,87.496
2022-09-19,137.086,111.668,112.947,69.664,88.077
2022-09-20,136.158,110.092,111.086,68.82,86.294
2022-09-21,134.282,108.338,109.333,67.926,84.919
2022-09-22,134.546,107.255,107.403,67.7,84.134
2022-09-23,131.488,105.688,105.522,67.042,82.342
2022-09-26,129.911,104.52,104.015,66.323,80.929
2022-09-27,129.812,104.372,103.827,65.919,80.831
2022-09-28,132.608,106.857,106.41,67.103,82.571
2022-09-29,130.718,104.659,104.203,65.998,80.958
2022-09-30,129.152,102.897,103.164,65.238,80.019
2022-10-03,132.707,105.758,106.073,66.846,82.473
2022-10-04,135.965,108.817,109.923,68.268,85.474
2022-10-05,136.143,108.837,109.448,67.981,85.239
2022-10-06,135.237,107.906,108.458,66.945,84.301
2022-10-07,133.051,104.877,105.46,65.475,82.297
2022-10-10,132.332,104.263,104.618,65.396,81.574
2022-10-11,132.529,103.659,103.936,65.356,81.476
2022-10-12,132.136,103.253,103.48,64.892,81.114
2022-10-13,135.749,105.421,105.648,66.264,83.499
2022-10-14,133.071,102.778,102.906,65.07,82.062
2022-10-17,134.922,105.481,105.667,66.323,83.343
2022-10-18,136.34,106.688,107.192,67.083,84.35
2022-10-19,136.487,105.817,105.658,66.491,83.695
2022-10-20,135.897,104.986,104.727,65.948,83.617
2022-10-21,139.333,107.649,106.914,67.133,86.139
2022-10-24,141.144,108.965,107.904,68.031,87.253
2022-10-25,142.04,111.311,110.23,68.84,88.436
2022-10-26,142.946,110.836,110.339,68.909,89.062
2022-10-27,142.995,109.876,110.527,68.88,88.817
2022-10-28,145.821,112.48,112.724,70.715,90.958
2022-10-31,145.358,111.43,112.288,70.261,90.498
2022-11-01,145.112,111.391,112.427,70.182,90.958
2022-11-02,142.651,108.282,109.339,68.771,89.081
2022-11-03,142.749,107.292,108.874,68.317,88.123
2022-11-04,143.537,109.035,110.101,68.87,89.775
2022-11-07,145.043,110.292,110.913,69.393,90.635
2022-11-08,145.978,110.945,111.546,69.926,91.007
2022-11-09,142.651,108.648,109.3,69.107,89.169
2022-11-10,146.421,115.657,115.653,71.544,93.148
2022-11-11,145.801,117.311,117.177,71.15,94.066
2022-11-14,145.742,116.35,115.841,70.962,93.441
2022-11-15,146.293,117.657,117.177,71.347,93.998
2022-11-16,145.604,115.994,115.673,71.327,92.356
2022-11-17,146.185,115.786,114.743,71.278,92.541
2022-11-18,147.14,116.222,115.455,71.969,93.236
2022-11-21,147.15,115.588,115.208,72.255,92.923
2022-11-22,149.276,117.479,116.673,72.906,94.448
2022-11-23,149.198,118.231,117.316,73.173,94.672
2022-11-25,149.395,118.013,117.623,73.38,94.897
2022-11-28,147.632,116.41,115.643,72.581,93.196
2022-11-29,147.78,116.34,115.99,72.512,93.685
2022-11-30,150.399,120.023,119.186,74.278,95.689
2022-12-01,149.66,119.993,119.464,74.377,95.376
2022-12-02,150.3,119.954,119.345,74.515,95.083
2022-12-05,148.006,117.984,116.593,73.459,93.402
2022-12-06,146.274,116.063,114.951,72.877,92.278
2022-12-07,146.717,115.915,114.852,72.956,92.366
2022-12-08,146.914,116.895,115.693,73.429,92.874
2022-12-09,144.393,115.806,115.02,72.748,92.287
2022-12-12,146.392,117.736,116.732,73.814,93.578
2022-12-13,146.037,118.761,117.89,73.851,94.078
2022-12-14,145.8,118.284,117.037,73.573,93.586
2022-12-15,143.859,115.223,114.099,72.136,91.35
2022-12-16,142.859,113.881,112.967,71.422,90.138
2022-12-19,142.611,112.658,111.647,71.015,89.261
2022-12-20,143.166,112.837,111.895,71.055,89.232
2022-12-21,145.215,114.855,113.503,71.908,90.414
2022-12-22,143.621,113.085,112.133,71.382,89.33
2022-12-23,145.186,113.751,112.838,71.759,89.852
2022-12-27,145.443,113.394,112.689,71.888,89.842
2022-12-28,143.73,111.883,111.121,71.134,88.473
